id,image_ids,species,location,date,latitude,longitude,ind_conf
111203,265818,Fuligo septica,"USA, Washington",2012-09-23,47.0601,-122.98212,86%
111253,265977;265978,Pluteus cervinus,"USA, Missouri",2012-09-25,38.45736,-90.38304,85%
111281,266090,Amanita muscaria,"USA, North Carolina",2012-09-26,36.05238,-79.10784,91%
111298,266161,Amanita muscaria,"USA, North Carolina",2012-09-26,36.05238,-79.10784,96%
111352,266319,Grifola frondosa,"USA, Pennsylvania",2012-09-27,40.383,-79.44156,85%
111353,266320,Amanita muscaria,"USA, Pennsylvania",2012-09-27,40.383,-79.44156,91%
111384,266437;266438;266439,Boletus edulis,"USA, Pennsylvania",2012-09-26,41.02218,-75.6774,87%
111401,266466;266467;266468;266469,Amanita muscaria,"USA, Indiana",2012-09-27,39.20112,-86.5188,85%
111484,266699,Cantharellus cinnabarinus,"USA, Florida",2012-09-28,29.68632,-82.31976,86%
111673,267203;267204,Lactarius indigo,"Canada, Ontario",2012-09-29,42.78618,-80.19792,88%
111681,267228,Boletus edulis,"USA, Pennsylvania",2012-09-28,41.31396,-75.75336,87%
111719,267350;267346;267347;267348;267349,Lactarius indigo,"USA, South Carolina",2012-09-30,33.21846,-80.34876,81%
111724,267362,Grifola frondosa,"USA, Pennsylvania",2012-09-30,40.383,-79.44156,91%
111746,267414,Mixed collection,"USA, Indiana",2012-09-30,39.1104,-86.58792,85%
111830,267596;267597;267598;267599,Amanita muscaria,"USA, Connecticut",2012-09-30,41.36148,-72.15588,73%
111836,267616;267617,Hypomyces lactifluorum,"USA, Missouri",2012-10-01,37.82016,-90.24048,86%
111891,267792,Coprinus comatus,"USA, Ohio",2012-10-01,41.55606,-81.20268,91%
111904,267830;271128;271129;271216;271217,Ganoderma oregonense,"USA, Washington",2012-10-01,48.09582,-122.69196,84%
111913,267847;267848;267849,Trametes versicolor,"USA, Washington",2012-10-01,48.09582,-122.69196,75%
111921,267868;267869,Ganoderma applanatum,"USA, Missouri",2012-10-01,36.97182,-90.1962,86%
111929,267892;267893;267894,Amanita amerirubescens,"USA, Missouri",2012-10-01,36.97182,-90.1962,86%
111954,267940;267941;267942;267943;267944,Hypomyces lactifluorum,"USA, Missouri",2012-10-01,36.97182,-90.1962,86%
111974,267997,Lactarius indigo,"USA, North Carolina",2012-09-21,35.81316,-82.11456,86%
112242,268636,Coprinus comatus,"USA, Pennsylvania",2012-10-02,40.383,-79.44156,91%
112348,268973;268974;268975,Grifola frondosa,"USA, Pennsylvania",2012-10-04,40.383,-79.44156,85%
112474,269338;269339,Grifola frondosa,"Switzerland, Bremgarten",2012-10-06,47.50002,8.49996,83%
112480,269357;269358;269359,Ganoderma applanatum,"Germany, Bad Godesberg",2012-10-06,50.68134,7.15716,76%
112536,269492;269493,Hypomyces lactifluorum,"Canada, Ontario",2012-09-25,45.69084,-78.3216,87%
112579,269606;269607;269609;269610;269611,Grifola frondosa,"USA, Missouri",2012-10-06,38.62206,-90.6948,86%
112585,269618;269619;275421,Grifola frondosa,"USA, Missouri",2012-10-06,38.42694,-90.8136,86%
112643,269750;269751,Amanita muscaria,"Germany, Altenahr",2012-10-07,50.52222,6.98544,82%
112661,269791,Cantharellus cinnabarinus,"USA, Florida",2012-10-07,29.68632,-82.31976,86%
112686,269848;269849,Grifola frondosa,"USA, Illinois",2012-10-07,39.72654,-89.53848,91%
112692,269864;269865,Amanita muscaria,"USA, New Hampshire",2012-10-07,42.8706,71.13744,84%
112718,269911,Coprinus comatus,"USA, Indiana",2012-10-08,39.14658,-86.22648,85%
112751,269991,Coprinus comatus,"USA, Tennessee",2012-10-08,35.86392,-86.38812,85%
112856,270289;270290;270291,Boletus edulis,"USA, Pennsylvania",2012-10-05,41.31396,-75.75336,87%
113079,270984;270985,Coprinus comatus,"USA, Pennsylvania",2012-09-30,41.35842,-79.21152,92%
113205,271379,Grifola frondosa,"USA, Missouri",2012-10-11,38.53386,-90.675,86%
113215,271415;271416;271417;271418;271419,Amanita muscaria,"USA, New Jersey",2012-10-11,39.73248,-74.68164,84%
113256,271511,Amanita muscaria,"USA, New York",2012-10-12,43.27902,-75.4164,89%
113295,271611;271612;271613;271614,Boletus edulis,"Belgium, Anthisnes",2012-10-13,50.48766,5.51844,76%
113348,271782;271783,Ganoderma applanatum,"USA, Washington",2012-10-13,48.09582,-122.69196,74%
113381,271867,Amanita muscaria,"USA, Washington",2012-10-13,47.34036,-121.04712,84%
113408,271972;271973;271974;271975;271976;271977;271978;271979;271980;271981;271982;271983;271984;271985;271986;271987;271988;271989;271990;271991;271992,Mixed collection,"USA, Washington",2012-10-14,47.34036,-121.04712,87%
113409,271993;271994;271995;271996;271997;271998;271999;272000;272001,Pluteus cervinus,"England, Suffolk",2012-10-03,52.06284,1.1555999999999926,81%
113467,272161,Grifola frondosa,"USA, Missouri",2012-10-14,37.82016,-90.24048,86%
113470,272172;272173;272174,Grifola frondosa,"USA, Missouri",2012-10-14,37.82016,-90.24048,86%
113493,272233;272234;272235;272236,Mixed collection,"USA, Illinois",2012-10-15,42.0399,-88.00992,85%
113542,272397,Boletus edulis,"USA, Pennsylvania",2012-10-14,41.27202,-76.27824,92%
113697,272962;272963;272964;272966,Hypomyces lactifluorum,"USA, Washington",2012-10-12,47.83824,-123.65856,77%
113726,273067;273068,Grifola frondosa,"USA, Pennsylvania",2012-10-11,41.35842,-79.21152,87%
113730,273077,Grifola frondosa,"USA, Pennsylvania",2012-10-11,41.35842,-79.21152,87%
113733,598617,Mixed collection,"USA, Pennsylvania",2012-09-30,41.35842,-79.21152,87%
113741,273101;273102,Coprinus comatus,"USA, Ohio",2012-10-11,41.04414,-80.66736,87%
113745,273116,Amanita muscaria,"USA, Oregon",2012-10-16,45.53208,-122.93532,84%
113813,273355;273356;273358,Ganoderma applanatum,"USA, Washington",2012-10-18,47.73672,-122.31756,86%
114019,274107;274108,Amanita muscaria,"USA, California",2012-10-14,38.39706,-122.83704,84%
114080,274281;274282;274283;274284;275164,Amanita muscaria,"USA, Pennsylvania",2012-10-20,41.08176,-75.89196,84%
114136,274442;274443;274444,Amanita muscaria,"USA, Connecticut",2012-10-21,41.38812,-72.23616,83%
114225,274634,Coprinus comatus,"USA, Oregon",2012-10-21,45.51048,-122.71896,86%
114309,274880;274881;274882,Trametes versicolor,"USA, Oregon",2012-10-21,45.51048,-122.71896,86%
114408,275229,Coprinus comatus,"USA, Oregon",2012-10-24,45.5427,-122.65452,79%
114446,275363;275364;275365;275366;275367;275368,Hypomyces lactifluorum,"USA, Oregon",2012-10-24,45.38646,-123.97752,86%
114533,275569;275570,Trametes versicolor,"USA, Pennsylvania",2012-10-18,41.35842,-79.21152,87%
114850,276647;276648,Fuligo septica,"France, Fontainebleau",2012-10-29,48.4236,2.68164,83%
114909,276891,Coprinus comatus,"USA, Oregon",2012-10-29,44.25822,-124.10784,83%
115005,277114,Amanita muscaria,"USA, Oregon",2012-10-29,44.04636,-124.09632,84%
115025,277169,Hypomyces lactifluorum,"USA, Oregon",2012-10-25,43.9911,-124.1046,86%
115125,277440,Ganoderma oregonense,"USA, Oregon",2012-10-28,44.00676,-122.96952,83%
115208,277761;277757;277758;277759;277760;277762;277763;277764;277765;277766;277767;277768;279447,Boletus edulis,"Mexico, Jalisco",2012-09-05,20.28402,-104.08392,92%
115288,277986;277987;277988,Hypomyces lactifluorum,"USA, Oregon",2012-10-28,44.00676,-122.96952,83%
115376,278281;278282,Coprinus comatus,"USA, Ohio",2012-11-02,40.71564,-80.59572,87%
115388,278311;278312,Trametes versicolor,"USA, Ohio",2012-11-02,40.71564,-80.59572,87%
115443,278490,Hypomyces lactifluorum,"USA, Oregon",2012-10-29,43.92774,-124.10496,84%
115468,278534,Ganoderma applanatum,"USA, Oregon",2012-10-28,44.00676,-122.96952,83%
115476,278543;278544,Boletus edulis,"USA, Oregon",2012-10-28,44.00676,-122.96952,83%
115505,278639;278640,Trametes versicolor,"USA, Georgia",2012-11-03,33.94458,-84.2022,85%
115565,278828;278829;278830,Coprinus comatus,"USA, California",2011-10-27,39.30966,-123.6744,92%
115573,278846;278845;278847;278848;278849,Grifola frondosa,"USA, Massachusetts",2012-10-07,41.5611,-70.63632,86%
115584,278874,Coprinus comatus,"USA, Pennsylvania",2012-11-03,41.35842,-79.21152,87%
115699,279309,Amanita muscaria,"USA, Pennsylvania",2012-11-04,40.83336,75.31668,83%
115733,279385;279386,Hypomyces lactifluorum,"USA, Oregon",2012-10-21,45.51048,-122.71896,86%
115771,279477;279478;279479,Pluteus cervinus,"Canada, British Columbia",2012-08-07,49.3119,-122.95404,82%
115837,279663,Amanita muscaria,"England, Cumbria",2011-08-21,54.66996,-3.29796,83%
115839,279664,Amanita muscaria,"England, Cumbria",2011-09-05,54.66996,-3.29796,88%
115840,279665;279666;279667,Amanita muscaria,"England, Cumbria",2011-08-27,54.66996,-3.29796,83%
115841,279668;279669;279670,Amanita muscaria,"England, Cumbria",2011-09-05,54.66996,-3.29796,83%
115851,279694;279695;279696;279697;279698;279699;279700;311480,Amanita muscaria,"Mexico, Puebla",2012-10-14,19.01772,-97.3134,92%
115922,279910,Boletus edulis,"England, Cumbria",2011-08-21,54.66996,-3.29796,83%
115923,279911,Boletus edulis,"England, Cumbria",2011-08-21,54.66996,-3.29796,83%
115924,279912,Boletus edulis,"England, Cumbria",2011-08-20,54.66996,-3.29796,83%
115926,279913,Boletus edulis,"England, Cumbria",2011-09-05,54.66996,-3.29796,83%
115927,279914,Boletus edulis,"England, Cumbria",2011-08-27,54.66996,-3.29796,83%
115928,279915;279916,Boletus edulis,"England, Cumbria",2011-08-17,54.35568,-2.79504,83%
115929,279917,Boletus edulis,"England, Cumbria",2011-08-17,54.3609,-2.80188,83%
115930,279918,Boletus edulis,"England, Cumbria",2011-08-20,54.66996,-3.29796,83%
115931,279919,Boletus edulis,"England, Cumbria",2011-08-20,54.66996,-3.29796,83%
115932,279920,Boletus edulis,"England, Cumbria",2011-08-20,54.66996,-3.29796,83%
115933,279921;279922,Boletus edulis,"England, Cumbria",2011-08-27,54.66996,-3.29796,83%
115934,279923;279924;279925,Boletus edulis,"England, Cumbria",2011-08-27,54.66996,-3.29796,83%
115935,279926,Boletus edulis,"England, Cumbria",2011-08-27,54.66996,-3.29796,83%
115936,279927;279928;279929,Boletus edulis,"England, Cumbria",2011-08-27,54.66996,-3.29796,83%
115939,279933,Boletus edulis,"England, Cumbria",2011-08-21,54.66996,-3.29796,83%
115940,279934;279935,Boletus edulis,"England, Cumbria",2011-09-05,54.66996,-3.29796,83%
115941,279936;279937,Boletus edulis,"England, Cumbria",2011-09-05,54.66996,-3.29796,83%
115942,279938;279939;279940,Boletus edulis,"England, Cumbria",2011-09-05,54.66996,-3.29796,83%
115973,280058,Coprinus comatus,"USA, Washington",2012-11-06,48.05712,-122.6916,85%
115999,280165;280166;280167,Trametes versicolor,"England, Cumbria",2012-08-20,54.37548,-2.90664,83%
116000,280168;280169,Trametes versicolor,"England, Cumbria",2006-10-17,54.37926,-2.81772,83%
116004,280181,Coprinus comatus,"USA, Idaho",2012-11-04,47.7189,-116.94888,84%
116010,280193;280194;280195,Ganoderma applanatum,"England, Cumbria",2011-07-30,54.66996,-3.29796,83%
116057,280339;280340,Grifola frondosa,"England, Cumbria",2011-09-09,54.37548,-2.90664,83%
116070,280384,Amanita muscaria,"USA, Oregon",2012-11-07,45.35892,-122.71896,86%
116125,280562,Coprinus comatus,"USA, California",2012-11-06,38.5569,-121.73508,90%
116163,280677;280671;280672;280673;280674;280675;280676;280678;280679;280680;283112,Coprinus comatus,"USA, Washington",2012-11-08,47.73582,-122.31,86%
116173,280713,Boletus edulis,"USA, California",2012-11-08,38.49732,-122.96448,83%
116402,281528;281529;281530,Trametes versicolor,"England, Cumbria",2012-11-11,54.35568,-2.79504,83%
116449,281729;281730;281731;281732,Coprinus comatus,"Ecuador, Vilcabamba",2012-11-11,-4.2615,-79.22268,80%
116488,281860;281861;281862;281863,Pluteus cervinus,"England, Cumbria",2012-09-27,54.37548,-2.90664,83%
116542,282070,Amanita muscaria,"USA, Pennsylvania",2012-11-12,40.9392,-75.43476,83%
116555,282111,Boletus edulis,"USA, California",2012-11-10,38.57526,-123.31296,86%
116800,282749;282750,Boletus edulis,"USA, California",2012-11-14,37.82052,-122.25312,85%
116867,282928,Coprinus comatus,"USA, California",2012-11-14,37.7361,-122.47848,77%
116911,283055;283056;283057,Boletus edulis,"USA, California",2012-11-15,37.863,-122.22,85%
116924,283111;283107;283108;283109;283110,Amanita muscaria,"USA, Washington",2012-11-15,47.73312,-122.31108,76%
116969,283314,Boletus edulis,"USA, California",2012-11-15,37.1241,-121.9806,85%
116998,283341,Coprinus comatus,"USA, Washington",2012-11-16,47.74194,-122.29812,86%
117070,283619;283618;283620;283621;283622;283623,Coprinus comatus,"USA, California",2012-11-17,37.52568,-120.85596,85%
117071,283624,Coprinus comatus,"USA, California",2012-11-17,38.08476,-122.86764,83%
117090,283990;283677,Mixed collection,"USA, California",2012-11-17,38.08476,-122.86764,83%
117091,283679;283680,Coprinus comatus,"USA, Washington",2012-11-17,48.1194,-122.79312,85%
117101,283710;283711;283712,Trametes versicolor,"USA, Georgia",2012-11-18,33.94458,-84.2022,85%
117120,283777;283778,Amanita muscaria,"USA, Pennsylvania",2012-11-18,40.83426,-75.3606,83%
117141,283839;283840;283841,Amanita muscaria,"USA, Washington",2012-11-17,46.35612,-124.05492,84%
117192,283965;283966,Coprinus comatus,"USA, Indiana",2012-10-04,41.59368,-87.26436,79%
117213,284023,Amanita muscaria,"USA, California",2012-11-17,40.78512,-124.14888,84%
117238,284081,Hypomyces lactifluorum,"USA, California",2012-11-17,40.78512,-124.14888,86%
117327,284324,Coprinus comatus,"USA, California",2012-11-18,37.35198,-120.95964,85%
117328,284325;284326,Trametes versicolor,"USA, California",2012-11-18,37.35198,-120.95964,85%
117353,284424;284425;284426;284427;284428;284429,Mixed collection,"USA, Washington",2012-11-17,47.34036,-121.04712,87%
117388,284585,Boletus edulis,"England, Cumbria",2009-09-22,54.37926,-2.81772,84%
117403,284629;284630;284631;284632,Pluteus cervinus,"France, Fontainebleau",2012-10-16,48.4236,2.68164,85%
117439,284717;284718;284719,Ganoderma oregonense,"USA, Washington",2012-11-18,46.98792,-122.96952,86%
117443,284725;284726;284727,Amanita muscaria,"USA, Washington",2012-11-18,47.0394,-122.89392,86%
117510,284981;284982,Boletus edulis,"England, Cumbria",2010-10-10,54.35568,-2.79504,83%
117523,285007;285008;285009,Boletus edulis,"USA, California",2012-11-18,38.08476,-122.86764,85%
117605,285333;285334;285335,Boletus edulis,"USA, California",2012-11-21,40.86756,-124.15896,87%
117617,285383;285384;285386;285387,Coprinus comatus,"USA, Oregon",2012-11-21,44.49204,-122.81688,76%
117629,285416,Trametes versicolor,"USA, Pennsylvania",2012-11-21,41.35842,-79.21152,87%
117632,285418;285419;285422,Ganoderma applanatum,"USA, Pennsylvania",2012-11-21,41.35842,-79.21152,87%
117638,285433,Mixed collection,"USA, Pennsylvania",2012-11-21,41.35842,-79.21152,87%
117645,285449;285450,Trametes versicolor,"USA, Pennsylvania",2012-11-21,41.35842,-79.21152,87%
117672,285545;285546;285547;285548,Pluteus cervinus,"USA, California",2012-11-22,37.47636,-122.15484,77%
117697,285619;285710,Boletus edulis,"USA, California",2012-11-22,38.08476,-122.86764,92%
117707,285647,Mixed collection,"USA, Washington",2012-11-22,47.74122,-122.29848,86%
117735,285758;285759;285760;285761;285762;285763,Trametes versicolor,"USA, Florida",2012-09-04,26.47098,-81.76248,85%
117766,285830;285829;285831;285832;285833;285834;285835;285836,Coprinus comatus,"USA, Washington",2012-11-23,47.73582,-122.31,92%
117784,285871;285872;285873;285874,Trametes versicolor,"USA, Michigan",2012-11-23,41.8653,-86.34636,86%
117786,285875;285876;285877;285878,Ganoderma applanatum,"USA, Michigan",2012-11-23,41.8653,-86.34636,86%
117788,285887;285888;285889,Coprinus comatus,"USA, California",2012-11-23,39.21876,-121.05396,85%
117811,285990;285991;285992;285993,Coprinus comatus,"USA, Oregon",2012-11-24,45.50562,-122.5854,86%
117849,286098;286099;286100,Amanita muscaria,"USA, California",2012-11-24,38.03382,-122.87556,85%
117887,286239;286240;286241;286242;286243;286244;286245,Mixed collection,"USA, Washington",2012-11-25,47.34036,-121.04712,87%
117888,286246;286247;286248,Mixed collection,"USA, Washington",2012-11-25,47.34036,-121.04712,87%
117896,286293;286294,Mixed collection,"USA, Washington",2012-11-25,47.34036,-121.04712,87%
117901,286329;286330;286331;286332;286333;286334;286335,Mixed collection,"USA, Washington",2012-11-25,47.34036,-121.04712,87%
117937,286463;286464;286465,Trametes versicolor,"USA, California",2012-11-24,37.0512,-121.53636,85%
117943,286481,Boletus edulis,"USA, California",2012-11-21,40.80096,-124.1964,82%
118052,286805;286804;286806;286807,Amanita muscaria,"USA, California",2012-11-25,41.33556,-124.03188,87%
118122,287035;287036;287037;287038,Ganoderma applanatum,"USA, Indiana",2012-11-27,39.89106,-87.20352,86%
118151,287187;287188,Mixed collection,"USA, Washington",2012-11-27,47.34036,-121.04712,79%
118160,287228;287227,Boletus edulis,"USA, California",2012-11-27,38.11734,-122.87592,83%
118179,287345,Amanita muscaria,"USA, Washington",2012-11-27,48.75336,-122.46156,84%
118235,287536;287537,Amanita muscaria,"USA, Oregon",2012-11-28,43.44948,-124.26336,84%
118515,288362;288363;288364;288365,Amanita muscaria,"USA, California",2012-12-01,37.8783,-122.23548,91%
118528,288395;288396;288397;288398,Amanita muscaria,"USA, California",2012-11-29,37.05498,-122.013,77%
118564,288502,Boletus edulis,"USA, California",2012-12-01,38.08476,-122.86764,83%
118567,288508;288509;288510;288511;288512;288513;288514,Amanita muscaria,"USA, Washington",2012-12-01,47.9115,-122.69664,79%
118629,288726,Amanita muscaria,"USA, California",2012-11-20,38.3796,-121.44204,84%
118664,288865;288866;288867,Trametes versicolor,"USA, South Carolina",2012-12-02,32.79438,-80.20548,81%
118715,289064;289062;289063;289065;289066;289067;289068;289069,Mixed collection,"USA, California",2012-11-19,37.87398,-122.265,85%
118739,289185;289186;289274,Amanita muscaria,"Serbia, Đerdap",2008-11-01,43.83234,21.9726,89%
118829,289430;289431;289432;289433;289434;289435,Coprinus comatus,"USA, California",2012-12-03,37.2987,-120.47112,75%
118917,289622;289623;289624,Lactarius indigo,"Mexico, Querétaro",2012-08-22,21.26214,-99.58176,90%
119033,290083;290081;290082;290084;290085;290086;290087;290088;290089;290090;292951;292952;292953;292954;292955;292956,Amanita muscaria,"USA, Washington",2012-12-04,47.74194,-122.29812,86%
119074,290290;290291;290292,Boletus edulis,"USA, California",2012-12-05,37.1241,-121.9806,89%
119078,290302;290303,Pluteus cervinus,"USA, Missouri",2012-12-05,37.20618,-94.33548,77%
119090,290332;290333,Mixed collection,"USA, Washington",2012-12-05,47.9115,-122.69664,85%
119193,290658,Trametes versicolor,"USA, California",2012-12-06,37.87902,-122.14188,86%
119242,290785;290786;290787;290788,Lactarius indigo,"USA, Florida",2012-12-06,26.47098,-81.76248,85%
119343,291120;291121;291122,Trametes versicolor,"USA, Pennsylvania",2012-11-19,40.83426,-75.3606,91%
119430,291465;291466;291467;291468,Amanita muscaria,"USA, California",2012-12-08,37.9215,-122.19696,82%
119457,291568;291569,Boletus edulis,"USA, California",2012-12-07,38.09196,-122.88348,79%
119461,291576,Amanita muscaria,"USA, California",2012-12-09,37.6164,-122.47884,84%
